player_id,name_first,name_last,hand,birthdate,country,gender
108744,Rodrigo,Rappaccioli,U,19900926,ESA,male
108745,Gino,Meeuwsen,R,19920609,AHO,male
108746,Austen,Childs,U,19890223,NZL,male
108747,Dineshkanthan,Thangarajah,U,19910105,SRI,male
108748,Lukas,Mugevicius,R,19941207,LTU,male
108749,Sergis,Kyratzis,L,19950512,CYP,male
108750,Adrian,Forberg Skogeng,U,19900809,NOR,male
108759,Sami,Ghorbel,R,19920120,TUN,male
108760,Slim,Hamza,R,19920609,TUN,male
108761,Mikelis,Libietis,U,19920709,LAT,male
108762,Andres,Weisskopf,R,19841017,ESA,male
108763,Alberto Emmanuel,Alvarado Larin,U,19941201,ESA,male
108764,Chris,Brandi,U,19821106,PUR,male
108765,Jean Marc,Bazanne,R,19890729,HAI,male
108766,Samir,Iftikhar,U,19920323,PAK,male
108767,Gonzales,Austin,L,19921105,HAI,male
108768,Gabriel,Flores Ruiz,U,19920218,PUR,male
108769,Johann,Coles,U,19900718,HAI,male
108770,Nicholas,Sayer,U,19920422,HKG,male
108771,Romain,Radwan,L,19820603,SYR,male
108772,Julius,Tverijonas,R,19940614,LTU,male
108773,Julius,Gotovskis,R,19930116,LTU,male
108774,Marco Aurelio,Nunez,L,19930521,MEX,male
108775,Aymeric,Mara,U,19930826,VAN,male
108776,Vimuktha,De Alwis,R,19940418,SRI,male
108777,Jae Min,Seol,U,19900115,KOR,male
108778,Christos,Hadjigeorgiou,R,19940401,CYP,male
108779,Jacob,Rasolondrazana,U,19840407,MAD,male
108780,Lofo,Ramiaramanana,L,19890614,MAD,male
108781,Ando,Rasolomalala,U,19900625,MAD,male
108782,Mahammad,Abid,U,19940603,PAK,male
108783,Daniel,Llarenas,U,19880708,GUM,male
108784,Kevin,Kung,L,19890930,HKG,male
108785,Anthony,Marshall,U,19850625,BAR,male
108786,Seanon,Williams,R,19910210,BAR,male
108787,Carlos,Taborga,R,19910403,BOL,male
108788,Jose,Perdomo,R,19870518,PUR,male
108789,Rafa,Orantes,R,19941023,ESA,male
108916,Ricardo,Gonzalez Diaz,R,19850528,PUR,male
108930,Juan Carlos,Ramirez,R,19881125,PAR,male
108940,David,Josepa,U,19860507,AHO,male
108945,Juan Sebastian,Langton,R,19830624,SAM,male
108947,West,Nott,R,19820608,MHL,male
108956,Jesus Francisco,Felix,U,19800409,DOM,male
108961,Abd Hazli,Bin Zainuddin,R,19801104,MAS,male
108972,Ibrahim,Abou Chahine,R,19900807,LIB,male
108974,Christopher,Koutrouzas,U,19871202,CYP,male
108978,Nick,Van Rosberg,R,19871106,AHO,male
108980,Luis,Delgado,R,19910218,DOM,male
108982,Yasir,Khan,R,19890420,PAK,male
108985,Ali,Ghareeb,U,19860316,KUW,male
108986,Gilbert,Wong,U,19881109,HKG,male
108993,Abdulla,Hajji,U,19901205,QAT,male
109054,Daniel,Masur,R,19940611,GER,male
109257,Ignaci,Roca,R,19860926,CRC,male
109303,Stefano,Napolitano,R,19950411,ITA,male
109336,Ayoub,Chakrouni,U,19910610,MAR,male
109520,Herkko,Pollanen,R,19940721,FIN,male
109529,Quang Huy,Ngo,R,19840310,VIE,male
109640,Andrea,Basso,L,19931008,ITA,male
109698,Christoffer,Konigsfeldt,R,19890712,DEN,male
109699,Julian,Lenz,R,19930217,GER,male
109737,Markos,Kalovelonis,R,19940518,GRE,male
109739,Maximilian,Marterer,L,19950615,GER,male
110476,Mousa Shanan,Zayed,U,19940309,QAT,male
110536,Kevin,King,U,19910228,USA,male
110596,Fred,Simonsson,R,19941127,SWE,male
110602,Dennis,Novak,R,19930828,AUT,male
110636,Clay,Thompson,R,19920504,USA,male
110686,Finn,Tearney,R,19900927,NZL,male
110748,Nikola,Milojevic,U,19950619,SRB,male
110754,David,Vega Hernandez,R,19940623,ESP,male
110778,Joao Lucas,Magalhaes Hueb De Menezes,R,19961217,BRA,male
111153,Christopher,Eubanks,R,19960505,USA,male
111156,Nathan,Pasha,U,19920715,USA,male
111167,Ugo,Nastasi,R,19930416,LUX,male
111181,Pruchya,Isarow,R,19951016,THA,male
111186,Syed Mohd Agil,Syed Naguib,R,19940201,MAS,male
111190,Zhizhen,Zhang,U,19961016,CHN,male
111192,Lucas,Miedler,R,19960621,AUT,male
111197,Jonathan,Mridha,R,19950408,SWE,male
111200,Elias,Ymer,R,19960410,SWE,male
111202,Hyeon,Chung,R,19960519,KOR,male
111426,John,Morrissey,R,19920822,IRL,male
111442,Jordan,Thompson,R,19940420,AUS,male
111444,Karim,Hossam,R,19940408,EGY,male
111453,Mikael,Torpegaard,R,19940508,DEN,male
111454,Li,Tu,U,19960527,AUS,male
111456,Mackenzie,Mcdonald,R,19950416,USA,male
111459,Arjun,Kadhe,R,19940107,IND,male
111460,Quentin,Halys,R,19961026,FRA,male
111505,Enzo,Couacaud,R,19950301,FRA,male
111506,Maxime,Hamou,R,19950608,FRA,male
111511,Noah,Rubin,R,19960221,USA,male
111513,Laslo,Djere,R,19950602,SRB,male
111515,Thai Son,Kwiatkowski,U,19950213,USA,male
111574,Jc,Aragone,R,19950628,USA,male
111575,Karen,Khachanov,R,19960521,RUS,male
111576,Sumit,Nagal,R,19970816,IND,male
111577,Jared,Donaldson,R,19961009,USA,male
111578,Stefan,Kozlov,R,19980201,USA,male
111581,Michael,Mmoh,R,19980110,USA,male
111751,Andres,Bucaro,U,19901126,GUA,male
111761,Benjamin,Lock,R,19930304,ZIM,male
111781,Janis,Podzus,L,19940629,LAT,male
111790,Brayden,Schnur,R,19950704,CAN,male
111794,Kamil,Majchrzak,R,19960113,POL,male
111795,Filippo,Baldi,R,19960110,ITA,male
111797,Nicolas,Jarry,R,19951011,CHI,male
111805,Seong Chan,Hong,R,19970630,KOR,male
111815,Cameron,Norrie,L,19950823,GBR,male
117352,Oliver,Anderson,U,19980430,AUS,male
117353,Duck Hee,Lee,R,19980529,KOR,male
117356,Cem,Ilkel,R,19950821,TUR,male
117357,Omar,Jasika,L,19970518,AUS,male
117358,Harry,Bourchier,R,19960124,AUS,male
117360,Marc,Polmans,U,19970502,AUS,male
117361,Akira,Santillan,R,19970522,AUS,male
117365,Petros,Chrysochos,R,19960408,CYP,male
118053,Ognian,Kolev,L,19790607,BUL,male
118591,Russell,Moseley,U,19850728,BAR,male
119506,Jean,Segodo,U,19881113,BEN,male
119511,Loic,Didavi,U,19870430,BEN,male
120401,Tucker,Vorster,U,19880903,RSA,male
120424,Yannick,Maden,U,19891028,GER,male
120792,M Abid Ali Khan,Akbar,U,19900722,PAK,male
120798,Hans,Hach Verdugo,U,19891111,MEX,male
121331,Pablo,Nunez,R,19910412,CRC,male
121366,Abdulhamid,Mubarak,U,19940408,KUW,male
121411,Moez,Chargui,R,19930110,TUN,male
121531,Mats,Moraing,L,19920620,GER,male
121648,Tunde,Segodo,U,19941121,BEN,male
121896,Gabor,Borsos,U,19910630,HUN,male
121908,Naser,Al Obaidly,U,19950311,KUW,male
121971,Duilio,Vallebuona,R,19920706,PER,male
122047,Luciano,Ramazzini,R,19940104,GUA,male
122078,Dmitry,Popko,R,19961024,KAZ,male
122082,Francisco,Yim Kim,R,19941009,PAR,male
122109,Sanjar,Fayziev,U,19940729,UZB,male
122236,Roman,Hassanov,R,19960907,KAZ,male
122260,Jaan,Kononov,R,19920731,EST,male
122261,Marek,Marksoo,U,19930505,EST,male
122279,Romain,Bogaerts,U,19931223,BEL,male
122298,Botic,Van De Zandschulp,U,19951004,NED,male
122321,Marat,Deviatiarov,R,19940419,UKR,male
122330,Alexander,Bublik,R,19970617,KAZ,male
122471,Danylo,Kalenichenko,U,19940202,UKR,male
122513,Andrei,Soltoianu,R,19931004,MDA,male
122533,Nam Hoang,Ly,R,19970225,VIE,male
122548,Edan,Leshem,U,19970319,ISR,male
122570,Mubarak Shannan,Zayid,U,19950414,QAT,male
122635,Alexander,Merino,L,19920831,PER,male
122669,Juan Pablo,Varillas Patino Samudio,R,19951006,PER,male
122687,Rodrigo,Senattore,U,19940128,URU,male
123315,Nicholas,Campbell,U,19710117,AUS,male
123755,Daniel Elahi,Galan Riveros,U,19960618,COL,male
123768,Collin,Altamirano,R,19951207,USA,male
123773,Giorgi,Javakhishvili,R,19951023,GEO,male
123795,Altug,Celikbilek,U,19960907,TUR,male
123814,Markus,Kerner,R,19941122,EST,male
123828,Jan,Choinski,R,19960610,GER,male
123915,Arturs,Lazdins,R,19970409,LAT,male
123921,Calvin,Hemery,R,19950128,FRA,male
123965,Rodrigo,Banzer,R,19970129,BOL,male
123969,Minhtuan,Pham,R,19931019,VIE,male
123983,Nerman,Fatic,U,19941024,BIH,male
123997,Joachim,Bjerke,R,19941111,NOR,male
124014,Ernesto,Escobedo,R,19960704,USA,male
124022,Chun Hun,Wong,R,19951030,HKG,male
124023,Hei Yin Andrew,Li,R,19970328,HKG,male
124063,Santiago,Maresca,U,19940914,URU,male
124079,Pedro,Martinez Portero,R,19970426,ESP,male
124116,Sebastian,Ofner,R,19960512,AUT,male
124126,Sarp,Agabigun,R,19970612,TUR,male
124154,Sasi Kumar,Mukund,R,19970114,IND,male
124186,Alexandre,Muller,U,19970201,FRA,male
124187,Reilly,Opelka,R,19970828,USA,male
125571,Christian,Garay,U,19960218,PUR,male
125572,Hillel,Rousseau,R,19950616,HAI,male
125573,Michael,Massih,R,19870507,LIB,male
125574,Soteris,Hadjistyllis,R,19920424,CYP,male
125781,Rogelio,Siller,R,19950711,MEX,male
125782,Kasparas,Zemaitelis,R,19951005,LTU,male
125783,Magloire,Yakpa,U,19911218,BEN,male
125802,Ilya,Ivashka,R,19940224,BLR,male
125803,Daniel,Windahl,R,19960720,SWE,male
125842,Adam,Moundir,U,19950426,SUI,male
126094,Andrey,Rublev,R,19971020,RUS,male
126102,Nicolae,Frunza,R,19971115,ROU,male
126116,Jacob Coenraad,De Klerk,U,19920609,RSA,male
126120,Nino,Serdarusic,U,19961213,CRO,male
126125,Maxime,Janvier,U,19961018,FRA,male
126127,Benjamin,Bonzi,U,19960609,FRA,male
126128,Roman,Safiullin,U,19970807,RUS,male
126143,Andreas,Bjerrehus,U,19920604,DEN,male
126149,Gianluca,Mager,R,19941201,ITA,male
126152,Ryan,Shane,U,19940415,USA,male
126156,Antonie,Hoang,R,19951104,FRA,male
126174,Youssef,Hossam,U,19980603,EGY,male
126185,Evgeny,Tyurnev,U,19970408,RUS,male
126190,Nicolas,Alvarez,R,19960608,PER,male
126197,Orlando,Luz,R,19980208,BRA,male
126203,Taylor Harry,Fritz,R,19971028,USA,male
126204,Gerardo,Lopez Villasenor,U,19950512,MEX,male
126205,Tommy,Paul,R,19970517,USA,male
126207,Francis,Tiafoe,R,19980120,USA,male
126208,Yusuke,Takahashi,U,19971017,JPN,male
126209,Peter,Bertran,,19960305,DOM,male
126214,Alejandro,Tabilo,L,19970602,CHI,male
126223,Abdulhameed,Alshatti,R,19950729,KUW,male
126237,Gian Marco,Moroni,U,19980213,ITA,male
126239,Arthur,Rinderknech,U,19950723,FRA,male
126328,Gabriel,Donev,U,19960629,BUL,male
126340,Viktor,Durasovic,U,19970319,NOR,male
126409,Hugo,Grenier,U,19960323,FRA,male
126473,Aljaz,Radinski,R,19950608,SLO,male
126502,Luis Diego,Chavez Villalpando,U,19951024,ESP,male
126504,Andrea,Pellegrino,R,19970323,ITA,male
126523,Bernabe,Zapata Miralles,R,19970112,ESP,male
126526,Soren,Hess Olesen,U,19910109,DEN,male
126530,Peter,Bothwell,R,19950928,IRL,male
126535,Carlos,Taberner,R,19970808,ESP,male
126555,Tung Lin,Wu,R,19980512,TPE,male
126573,Thomas,Fancutt,R,19950225,AUS,male
126609,Patrik,Niklas Salminen,U,19970305,FIN,male
126610,Matteo,Berrettini,R,19960412,ITA,male
126612,Alexander,Cozbinov,R,19950428,MDA,male
126613,Bogdan,Borza,L,19970405,ROU,male
126627,Johan,Nikles,R,19970323,SUI,male
126646,Tim,Van Rijthoven,R,19970424,NED,male
126652,Jay,Clarke,R,19980727,GBR,male
126663,Juan Pablo,Ficovich,R,19970124,ARG,male
126681,Dawood,Sayed Hashim,L,19960706,KUW,male
126689,Tadas,Babelis,U,19970225,LTU,male
126774,Stefanos,Tsitsipas,R,19980812,GRE,male
126845,Max,Purcell,U,19980403,AUS,male
126846,Aleksandar,Vukic,R,19960406,AUS,male
126939,Khumoun,Sultanov,U,19981027,UZB,male
126952,Soon Woo,Kwon,R,19971202,KOR,male
126964,Vitaliy,Sachko,U,19970714,UKR,male
127143,Jirat,Navasirisomboon,R,19961117,THA,male
127157,Daniel,Altmaier,U,19980912,GER,male
127300,Djurabek,Karimov,U,19980604,UZB,male
127326,Ben,Fatael,U,19970602,ISR,male
127339,Borna,Gojo,U,19980227,CRO,male
127570,Rodrigo,Arus,U,19950220,URU,male
128034,Hubert,Hurkacz,R,19970211,POL,male
131951,Daniel,Cukierman,U,19950709,ISR,male
132028,Justin,Lunn,U,19910618,BAH,male
132040,Philip Wilbert,Major,L,19960302,BAH,male
132283,Lorenzo,Sonego,R,19950511,ITA,male
132374,Jesse,Flores,U,19950331,CAN,male
132482,Liam,Caruana,U,19980122,USA,male
132566,Dmitrii,Baskov,R,19941219,MDA,male
132932,Franz,Luna Lavidalie,R,19971005,GUA,male
133018,Michail,Pervolarakis,R,19960606,CYP,male
133297,Yosuke,Watanuki,U,19980412,JPN,male
133301,Giovani,Samaha,L,19940714,LIB,male
133430,Denis,Shapovalov,L,19990415,CAN,male
133975,Benjamin,Hassan,U,19950204,GER,male
133979,Hasan,Ibrahim,U,19950817,GER,male
134114,Jad,Ballout,U,19960922,TPE,male
134120,Kuan Yi,Lee,U,19960909,TPE,male
134217,Skyler,Butts,U,19930918,HKG,male
134302,Mantas,Bugailiskis,R,19960502,LTU,male
134472,Antoine,Bellier,U,19961018,SUI,male
134507,Tom,Diederich,L,19921208,LUX,male
134677,Juan,Borba,R,19960412,PAR,male
134770,Casper,Ruud,R,19981222,NOR,male
134854,Irakli,Metreveli,U,19980404,GEO,male
134868,Tallon,Griekspoor,R,19960702,NED,male
134886,Sharmal,Dissanayake,R,19960514,SRI,male
136440,Dominik,Koepfer,L,19940429,GER,male
136704,Manuel,Castellanos,R,19960804,DOM,male
137018,Ayed,Zatar,R,19960329,PAR,male
138431,Darko,Bojanovic,U,19970208,BIH,male
138845,Anthony Jackie,Tang,U,19981126,HKG,male
138846,Hong Kit Jack,Wong,U,19980830,HKG,male
144642,Marcelo Tomas,Barrios Vera,U,19971210,CHI,male
144645,Zdenek,Kolar,U,19961009,CZE,male
144650,Rhett,Purcell,R,19960206,GBR,male
144684,Alex,Molcan,L,19971201,SVK,male
144687,Quinton,Vega,R,19921122,USA,male
144707,Mikael,Ymer,R,19980909,SWE,male
144719,Jaume,Munar,R,19970505,ESP,male
144747,Courtney John,Lock,R,19961018,ZIM,male
144750,Lloyd George Muirhead,Harris,R,19970224,RSA,male
144760,Amine,Ahouda,U,19970911,MAR,male
144771,Sebastian,Quiros,,19980319,ESA,male
144772,Salvador Andres,Bolanos,,19980610,ESA,male
144773,Jose,Olivares,,19970108,DOM,male
144774,William,Kirkman,,19971116,DOM,male
144775,Linh Giang,Trinh,,19970803,VIE,male
144776,Christophe,Tholl,,19941219,LUX,male
144777,Constantinos,Ioannides,,19950607,CYP,male
144797,Carl,Soderlund,R,19970603,SWE,male
144799,Miguel Angel,Este,U,19981111,VEN,male
144807,Kenneth,Raisma,L,19980403,EST,male
144813,Benjamin,Hannestad,R,19970214,DEN,male
144814,Eero,Vasa,R,19970201,FIN,male
144817,Marc Andrea,Huesler,U,19960624,SUI,male
144826,Aziz,Dougaz,U,19970326,TUN,male
144841,Christian,Sigsgaard,U,19970314,DEN,male
144854,Rudolfs,Mednis,U,19980119,LAT,male
144869,Tomas Martin,Etcheverry,U,19990718,ARG,male
144895,Corentin,Moutet,L,19990419,FRA,male
144896,Hao Sheng,Koay,U,19980727,MAS,male
144923,Louis,Wessels,R,19980827,GER,male
144932,Kristjan,Tamm,U,19980616,EST,male
144940,Mattias,Siimar,U,19980203,EST,male
144946,Rayane,Roumane,U,20000911,FRA,male
144949,Menelaos,Efstathiou,U,19990302,CYP,male
144972,Geoffrey,Blancaneaux,R,19980808,FRA,male
144984,Artem,Dubrivnyy,U,19990131,RUS,male
144985,Ergi,Kirkin,R,19990127,TUR,male
145003,Lucas,Andriamasilalao,R,19970623,MAD,male
145016,Julian,Saborio,U,19961102,CRC,male
145022,Nour,Nehme,,19970707,LIB,male
145023,Maxim,Bulat,,19970318,MDA,male
200000,Felix,Auger Aliassime,R,20000808,CAN,male
200001,Augusto,Stodart,U,19960825,ARG,male
200002,Caleb,Boland,R,19971110,AUS,male
200003,Jeremy,Beale,L,19941004,AUS,male
200008,Alexis,Galarneau,R,19990302,CAN,male
200009,Benjamin,Sigouin,U,19990603,CAN,male
200011,Arvid,Noren,U,19960412,SWE,male
200031,Lucas,Catarina,R,19960826,MON,male
200033,Kushaan,Nath,R,19971117,IND,male
200045,Anthony,Susanto,U,19970523,INA,male
200056,Christian Alvin,Edison,R,19990121,INA,male
200060,Jean Daniel,Kehyayan,U,19960506,BRA,male
200067,Jack W,Van Slyke,R,19970305,CAN,male
200069,Arsan,Arashov,R,20000310,KAZ,male
200118,Kevin,Lynch,U,19910423,USA,male
200124,Alexey,Baryshev,U,19990309,RUS,male
200181,Amer,Naow,R,19950101,SYR,male
200221,Alejandro,Davidovich Fokina,R,19990605,ESP,male
200247,Alexandar,Lazarov,R,19971106,BUL,male
200270,Alex,Knaff,,19971126,LUX,male
200271,Egor,Matvievici,,19970214,MDA,male
200273,Hady,Habib,,19980821,LIB,male
200274,Alex,Diaz,,19970802,PUR,male
200282,Alex,De Minaur,R,19990217,AUS,male
200325,Emil,Ruusuvuori,R,19990402,FIN,male
200335,Felipe,Meligeni Rodrigues Alves,R,19980219,BRA,male
200343,David,Szintai,U,19970609,HUN,male
200368,Jack Mingjie,Lin,U,19990415,CAN,male
200390,Kacper,Zuk,R,19990121,POL,male
200401,Amir Hossein,Badi,U,19981209,IRI,male
200416,August,Holmgren,R,19980422,DEN,male
200460,John Bryan Decasa,Otico,U,19990625,PHI,male
200514,Jurij,Rodionov,L,19990516,AUT,male
200525,Abdulrahman,Alawadhi,R,19920217,KUW,male
200553,Alen,Avidzba,R,20000224,RUS,male
200574,Alexander,Donski,U,19980801,CAN,male
200611,Elliot,Benchetrit,U,19981002,FRA,male
200615,Alexei,Popyrin,R,19990805,AUS,male
200617,Emmanuel,Luria,U,19980729,ISR,male
200618,Adam,Hornby,,,BAR,male
200620,Ignacio,Garcia,,,PUR,male
200621,Bruno,Britez,,19980523,PAR,male
200622,Hernando Jose,Escurra Isnardi,,,PAR,male
200624,Sebastian,Korda,U,20000705,USA,male
200670,Jeffrey John,Wolf,U,19981221,USA,male
200709,Nate,Eazor,U,19980903,USA,male
200711,Nicolas,Mejia,R,20000211,COL,male
200748,Andres,Andrade,R,19981214,ECU,male
200765,Julien,Bisserier,U,,FRA,male
200770,Dmitry,Ermakov,U,,UZB,male
200773,Sergei,Gaidinov,R,,RUS,male
201209,Scott,Kidd,R,,USA,male
201284,Hector,Rodrigues,R,,ARG,male
201294,David,Saceanu,R,,GER,male
201311,Frank,Messerer,R,,GER,male
201320,Martin,Chajdas,R,,UNK,male
201325,A,Aziz,R,,MAS,male
201329,Philippe,Poisson,R,,FRA,male
201334,Lennert,Kaptein,R,,NED,male
201339,Bovis,Stanik,R,,LUX,male
201343,K,Gonnisson,R,,BEL,male
201345,Jacopo,Lomonaco,R,,ITA,male
201349,Laszlo,Koves,R,,HUN,male
201368,David,Benhammou,R,19760516,FRA,male
201371,Stephen,So,R,,HKG,male
201375,Carrado,Boubuscunig,R,,ITA,male
201377,O,Courtois,R,,BEL,male
201380,,Goscinny,R,,HAI,male
201383,Dimarley,Rosa,R,,BRA,male
201385,S,Van Lauwe,R,,BEL,male
201387,Jaco,Westhuizen,R,19790521,RSA,male
201388,Maxime,Koshuba,R,,RUS,male
201389,Boris,Czarnecki,R,,POL,male
201390,Bernd,Naprudnik,R,,AUT,male
201396,A,Psaltis,R,,AUS,male
201397,Don In,Cho,R,,KOR,male
201400,Jurg,Ivelic,R,,CRO,male
201402,Paul,Scullard,R,,GBR,male
201403,Aleksandar,Radojkovic,R,,YUG,male
201410,,Vaxevanakis,U,,UNK,male
201414,Andrej,Kozlov,R,,RUS,male
201417,Luis,Fernandez,R,,MEX,male
201419,Luis,Valcacel,R,,PUR,male
201420,Luis,Monte,R,19760614,BRA,male
201423,Marek,Kubicek,R,,SVK,male
201424,Alessandro,Caggiari,R,,ITA,male
201425,Fabrizio,Monagheddu,R,,ITA,male
201428,Aleksander,Milstic,R,,YUG,male
201429,Michael,Vucicevic,R,,GBR,male
201442,Jorge,Martin,U,,ESP,male
201444,Angel R,Cupeiro,U,,ESP,male
201445,Jose M,Cuenca,U,,ESP,male
201446,Javier,Ferrer,R,,ESP,male
201447,Juan,Guzman,U,,ARG,male
201450,Marco,Di Gioia,U,,ITA,male
201452,Daniel,Vaquero,U,,ESP,male
201455,Andrew,Yarmola,U,,UKR,male
201456,Jean,Bracculeri,U,,FRA,male
201458,Leo,Lau,U,,HKG,male
201468,Harald,Duller,U,,AUT,male
201469,Jing,Zhu,U,,CHN,male
201472,Jean,Desdunes,R,,FRA,male
201477,C,Gering,R,,USA,male
201478,Jim,Agate,R,19610422,USA,male
201479,Angelo,Binaghi,R,,ITA,male
201481,Mike,Davidson,R,,USA,male
201484,Dave,Kieffer,R,,USA,male
201489,Jeff,Everist,R,,USA,male
201490,Luis,Filipe,R,,POR,male
201491,,Marrouki,R,,UNK,male
201494,Adrian,Panman,R,,NED,male
201496,Ari,Alkio,R,,FIN,male
201504,Howard,Mcguiness,R,,GBR,male
201505,,Ruess,R,,UNK,male
201506,Lon,Shapiro,R,,USA,male
201508,Paul,Van Geuns,R,,UNK,male
201509,,Wills,U,,UNK,male
201510,Bradley,Wray,R,,UNK,male
201511,Carlos De,Andrade,R,,BRA,male
201512,,Atkinson,R,,USA,male
201514,Greg,Manning,R,,USA,male
201518,Jeff,Young,R,,AUS,male
201520,Benoit,Bouchet,R,,FRA,male
201521,Boyd,Bryan,R,19610101,USA,male
201522,Ian,Chapman,R,,AUS,male
201524,Sakis,Daskalov,R,,GRE,male
201526,Eric,Eitzen,R,,USA,male
201527,,Faul,R,,UNK,male
201529,B,Goolagong,R,,AUS,male
201530,,Granroth,U,,UNK,male
201531,Cecil,Green,R,,USA,male
201532,,Guendel,R,,UNK,male
201533,,Hietala,U,,UNK,male
201534,Alfred,How,R,,USA,male
201537,Florindo,Jopiti,R,,SUI,male
201539,Blaze,Keating,R,,USA,male
201542,Francois,Lacueille,R,,FRA,male
201546,,Leskinen,U,,UNK,male
201547,Michael,Livshitz,R,,RSA,male
201549,Claude,London,R,,UNK,male
201550,Peter,Lyons,R,,USA,male
201554,,Mezquita,R,,ESP,male
201555,Luis,Motivar,R,,COL,male
201557,Alejandro,Otero,R,,MEX,male
201559,Celso,Percegona,R,,BRA,male
201562,Eric,Quade,R,,USA,male
201563,,Rameiser,R,,UNK,male
201565,H,Reh,R,,UNK,male
201568,Ismael,Sauce,R,,VEN,male
201570,,Sman,R,,UNK,male
201572,Brett,Stephenson,R,,UNK,male
201573,,Tarkkila,R,,UNK,male
201576,Kenneth,Thome,R,,CRC,male
201577,Bogdan,Toma,R,,ROU,male
201578,Apostolos,Triandafilios,R,,GRE,male
201579,Alvaro,Trulenque,R,,UNK,male
201580,Alfredo,Trullenque,R,,UNK,male
201582,Aif,Uinal,R,,GER,male
201583,Paul,Van Oostven,R,,UNK,male
201585,,Vicens,R,,UNK,male
201589,,Zapata,R,,UNK,male
201591,Kelvin,Maclean,R,,AUS,male
201594,Bernard,Frances,R,,FRA,male
201595,Marc,Simenot,R,,FRA,male
201600,J,Jagdish,R,,UNK,male
201603,Nick,Arnould,R,19880423,USA,male
201606,Don,Barton,R,,AUS,male
201608,Francois,Bert,R,,FRA,male
201609,Fabien,Boudet,R,,FRA,male
201610,Shane,Browning,R,,USA,male
201616,Ian,Goolagong,R,,AUS,male
201619,Christian,Hubscher,R,19630226,GER,male
201638,B,Schellinger,R,,UNK,male
201640,Jim,Slaught,R,,UNK,male
201641,Colin,Smith,R,,UNK,male
201642,Anthony,Spartalis,R,,AUS,male
201648,H,Kruger,R,,USA,male
201649,Jean Marc,Lagloire,R,,FRA,male
201652,Claudi,Santi Banez,R,,CHI,male
201655,Alan,Bloore,R,,AUS,male
201657,Dean,Digeorge,R,19630619,USA,male
201659,Antonio,Fernandez,R,,UNK,male
201664,Mark,Mance,R,19680226,USA,male
201668,Adam,Schneider,R,,CAN,male
201672,,Veizenberger,U,,UNK,male
201674,Nobuo,Yoshida,R,,JPN,male
201675,Lutz,Dreyer,R,,GER,male
201676,Robert,Dunkle,L,,USA,male
201677,Brian,Herman,R,,USA,male
201678,Dirk,Meisel,R,,GER,male
201679,John,Saviano,R,19620608,USA,male
201681,Paul,Wagner,U,,UNK,male
201682,Carlos,Correia,R,,CAN,male
201690,Lee,Brandenburg,R,19680319,USA,male
201691,,Eithier,U,,UNK,male
201693,Christophe,Au Couturier,R,,FRA,male
201694,,Edwards,U,,UNK,male
201696,Kong Kiu,Lee,L,19630322,USA,male
201697,Atushi,Noguchi,R,,JPN,male
201700,Andero,Pulkkinen,R,,UNK,male
201703,Craig,Mcivor,R,,UNK,male
201704,John,Obidiegwu,R,,NGR,male
201706,,Segun,R,,UNK,male
201707,Joseph,Ijeh,R,,NGR,male
201708,,Narendranath,U,,UNK,male
201709,Gavin Pr,Clunie,R,19620713,GBR,male
201815,Frank,Hoeschele,R,,GER,male
201995,Cayetano,March,U,20000703,ECU,male
202090,Adrian,Andreev,U,20010512,BUL,male
202103,Francisco,Cerundolo,U,19980813,ARG,male
202130,Emil,Reinberg,R,19970420,USA,male
202165,Alberto,Lim,R,19990518,PHI,male
202195,Maxime,Cressy,U,19970508,FRA,male
202262,Filip Cristian,Jianu,U,20010918,ROU,male
202273,Anurag,Nenwani,R,19980509,IND,male
202316,Dac Tien,Nguyen,,19990106,VIE,male
202348,Karlo,Cubelic,U,19980113,GER,male
202357,Bang Shuo,Yin,U,19990227,TPE,male
202358,Chun Hsin,Tseng,R,20010808,TPE,male
202365,Ismael,Carrero,U,19991010,ESP,male
202385,Jenson,Brooksby,U,20001026,USA,male
202386,J T,Nishimura,U,19960426,USA,male
202387,Mateo,Etchevarne,U,19970305,ARG,male
202398,Michael,Vrbensky,U,19991226,CZE,male
202400,Alastair,Gray,R,19980622,GBR,male
202410,Richard,Torres,U,19980226,USA,male
202415,Bertus,Kruger,U,19990402,RSA,male
202416,Gauderic,Vilmaure,U,19910326,FRA,male
202417,Siphosothando,Montsi,R,19991109,RSA,male
202420,Aidan,Mchugh,U,20000709,GBR,male
202422,Fabio,Grassi,U,19831016,ITA,male
202423,Massimo,Scotti,U,19920828,ITA,male
202425,Alex,Dubilier,U,,USA,male
202427,Cyril,Respaut,U,19990709,FRA,male
202428,Joao Pedro,Alcantara,U,20000808,BRA,male
202431,Driss,Lbahy,U,20000926,MAR,male
202435,Alexandre,Ruscica,U,19930527,FRA,male
202439,Sean,Hodkin,U,19981031,GBR,male
202440,Marco,Miceli,U,19981103,ITA,male
202441,Markus,Nordby,U,19980327,NOR,male
202442,Karl Adrian,Ringdal Noerstenaes,U,19981203,NOR,male
202443,Tobias,Sonne,U,19991222,ARG,male
202444,Gaston Ezequiel,Cantero,U,19980510,ARG,male
202445,Joshua,Howard Tripp,U,19990624,RSA,male
202446,Alexander Carlos,Parker,U,19990323,GBR,male
202451,Manuel,Chavez,,19780210,GUA,male
202452,Ricardo,Aguirre,,19710907,BOL,male
